Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;age;country-1;country-text;country-other;sex-1;sex-2;sex-3;sex-text;sex-other;education-1;education-2;education-3;education-4;education-5;education-text;education-other;occupation-1;occupation-2;occupation-3;occupation-4;occupation-5;occupation-text;occupation-other;mental_health_disorder_yes_no-1;mental_health_disorder_yes_no-text;mental_health_disorder_yes_no-other;ethnicity-1;ethnicity-2;ethnicity-3;ethnicity-4;ethnicity-text;ethnicity-other;END QUESTIONNAIRE
1;1673734227115;14/01/2023 22:10:27;1673734227121;0;14/01/2023 22:10:27;74063;38;questionnaire-s5wi;;26393191;z7sxx0r3;7788845;;live;;;mobile;Google Pixel 6a;Android 13;Chrome 108.0.0.0;412x915;412x742;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;20;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;34287
1;1673736081647;14/01/2023 22:41:21;1673736081509;0;14/01/2023 22:41:21;74063;38;questionnaire-s5wi;;26393427;4e8a0k65;7788920;;live;;;mobile;Apple iPhone;iOS 16.2;Instagram 265.0.0.13.302;375x812;375x742;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;29155
1;1673777071919;15/01/2023 10:04:31;1673777071859;2;15/01/2023 12:04:31;74063;38;questionnaire-s5wi;;26395320;nqol9jxt;7790104;;complete;;;mobile;Apple iPhone;iOS 15.6;Mobile Safari 15.6;414x896;800x328;Space Task Done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;20;United Kingdom;;;;;Non-binary;;;;;Bachelor's Degree;;;;;;;;Student;;;;;depression;Yes (please specify);White;;;;;;31915
1;1674453623812;23/01/2023 06:00:23;1674453617940;3;23/01/2023 09:00:17;74063;38;questionnaire-s5wi;;26551091;bhnla6b1;7847801;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;White;;;;;;20624
1;1674453985741;23/01/2023 06:06:25;1674453985605;-8;22/01/2023 22:06:25;74063;38;questionnaire-s5wi;;26551109;1cjafc59;7847806;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 108.0.0.0;1366x768;1366x664;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;28;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;White;;;;;;20941
1;1674539662263;24/01/2023 05:54:22;1674539661505;-5;24/01/2023 00:54:21;74063;38;questionnaire-s5wi;;26583539;zdaet5k1;7859521;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;31553
1;1674544524005;24/01/2023 07:15:24;1674544523107;-5;24/01/2023 02:15:23;74063;38;questionnaire-s5wi;;26584073;zfw30hdh;7859634;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;27389
1;1674729736841;26/01/2023 10:42:16;1674729736623;3;26/01/2023 13:42:16;74063;38;questionnaire-s5wi;;26667627;r7w32zc4;7900976;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x625;Social Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;23;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;50226
1;1674884754805;28/01/2023 05:45:54;1674884755023;3;28/01/2023 08:45:55;74063;38;questionnaire-s5wi;;26728022;jr0py7qj;7930440;;live;;;mobile;undefined TECNO CD6j;Android 10;Chrome 108.0.0.0;360x800;360x656;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;22;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;21181
1;1674895958055;28/01/2023 08:52:38;1674895957927;3;28/01/2023 11:52:37;74063;38;questionnaire-s5wi;;26728831;zku9cm7q;7930652;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;28380
1;1675167977111;31/01/2023 12:26:17;1675167977951;5.5;31/01/2023 17:56:17;74063;38;questionnaire-s5wi;;26810034;5qh9ejm2;7960703;;live;;;mobile;Samsung SM-M315F;Android 12;Chrome 109.0.0.0;412x892;412x756;Social Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;23;;India;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;39047
1;1675481048226;04/02/2023 03:24:08;1675480836932;8;04/02/2023 11:20:36;74063;38;questionnaire-s5wi;;26930879;tq08evym;7998905;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1920x1080;1920x969;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;36;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;White;;;;;;35011
1;1675481806588;04/02/2023 03:36:46;1675481806188;8;04/02/2023 11:36:46;74063;38;questionnaire-s5wi;;26930911;mydsuexj;7998922;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 107.0.5304.88;1920x1080;1920x969;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;30;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;35804
1;1675483793477;04/02/2023 04:09:53;1675483792665;8;04/02/2023 12:09:52;74063;38;questionnaire-s5wi;;26931074;pj4fsvdo;7998969;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1920x1080;1920x937;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;23;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;13166
1;1675484059224;04/02/2023 04:14:19;1675484123706;8;04/02/2023 12:15:23;74063;38;questionnaire-s5wi;;26931092;hal7maip;7998970;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1920x1080;1920x937;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;d;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;White;;;;;;12419
1;1675487921386;04/02/2023 05:18:41;1675487921296;0;04/02/2023 05:18:41;74063;38;questionnaire-s5wi;;26931266;w3mhwwn0;7999031;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 93.0.4577.82;1366x768;1349x617;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;17;United Kingdom;;;;Female;;;;Some High School;;;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;101798
1;1675488490750;04/02/2023 05:28:10;1675488491820;8;04/02/2023 13:28:11;74063;38;questionnaire-s5wi;;26931304;06b7aglf;7999047;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1536x864;1536x731;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;White;;;;;;17190
1;1675488860981;04/02/2023 05:34:20;1675488860516;0;04/02/2023 05:34:20;74063;38;questionnaire-s5wi;;26931352;qem5nfh8;7999055;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 93.0.4577.82;1920x1080;781x860;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;43397
1;1675488939549;04/02/2023 05:35:39;1675488939109;0;04/02/2023 05:35:39;74063;38;questionnaire-s5wi;;26931367;8br76a23;7999058;;live;;;computer;Desktop or Laptop;Windows 8;Chrome 93.0.4577.63;1920x1080;782x861;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;26;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;White;;;;;;62568
1;1675489126880;04/02/2023 05:38:46;1675489126403;0;04/02/2023 05:38:46;74063;38;questionnaire-s5wi;;26931416;ftp5r8e1;7999070;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 93.0.4577.82;1920x1080;1801x874;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;77495
1;1675535123346;04/02/2023 18:25:23;1675535122538;3;04/02/2023 21:25:22;74063;38;questionnaire-s5wi;;26942849;2bry0i1l;8001626;;live;;;mobile;undefined TECNO KG5j;Android 11;Opera 66.2.2254.64268;360x806;360x606;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;27;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;44453
1;1675704237729;06/02/2023 17:23:57;1675704237351;0;06/02/2023 17:23:57;74063;38;questionnaire-s5wi;;26989753;xloipa31;8016640;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x625;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;25463
1;1675737892021;07/02/2023 02:44:52;1675737892150;8;07/02/2023 10:44:52;74063;38;questionnaire-s5wi;;26999420;owsdb7q0;8019573;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;2560x1440;2048x1038;Space_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;30;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;White;;;;;;34101
1;1675783389318;07/02/2023 15:23:09;1675783388946;3;07/02/2023 18:23:08;74063;38;questionnaire-s5wi;;27017514;geitbe21;8025613;;live;;;mobile;OPPO CPH2349;Android 11;Chrome 94.0.4606.85;360x800;360x620;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;White;;;;;;18444
1;1675809147618;07/02/2023 22:32:27;1675809146441;1;07/02/2023 23:32:26;74063;38;questionnaire-s5wi;;27029627;qw8bhpbs;8030529;;live;;;mobile;undefined Infinix X572;Android 7.0;Chrome 108.0.0.0;412x732;412x652;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;20;United Kingdom;;;Male;;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;27632
1;1675850744469;08/02/2023 10:05:44;1675850744343;0;08/02/2023 10:05:44;74063;38;questionnaire-s5wi;;27037812;d73u2ov5;8034525;;complete;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;375x812;724x325;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;19;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;38549
1;1675969164975;09/02/2023 18:59:24;1675969165468;0;09/02/2023 18:59:25;74063;38;questionnaire-s5wi;;27090087;4fbbyszt;8050715;;complete;;;mobile;Google Pixel 7;Android 13;Chrome 109.0.0.0;412x915;412x766;Social_Task_Done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;25;United Kingdom;;;;Female;;;;;High School;;;;;;Full time employment;;;;;;;;ADHD ;Yes (please specify);White;;;;;;15152
1;1675971574632;09/02/2023 19:39:34;1675971574465;0;09/02/2023 19:39:34;74063;38;questionnaire-s5wi;;27091354;5azrvyfy;8051016;;live;;;mobile;Apple iPhone;iOS 16.0;Instagram 269.0.0.13.76;414x896;414x826;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;20;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;24709
1;1675972763035;09/02/2023 19:59:23;1675972762967;0;09/02/2023 19:59:22;74063;38;questionnaire-s5wi;;27091778;mkyas5ja;8051124;;live;;;mobile;Apple iPhone;iOS 14.8.1;Instagram 269.0.0.13.76;414x896;414x726;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;24;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;Full time employment;;;;;;;;ADHD;Yes (please specify);White;;;;;;20422
1;1676045543490;10/02/2023 16:12:23;1676045543397;0;10/02/2023 16:12:23;74063;38;questionnaire-s5wi;;27115174;anm17qjb;8057873;;complete;;;mobile;Apple iPhone;iOS 15.5;Mobile Safari 15.5;390x844;390x670;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;21;United Kingdom;;;;Female;;;;;High School;;;;;;Full time employment;;;;;;;;Emotionally Unstable Personality Disorder/Borderline Personality Disorder;Yes (please specify);White;;;;;;45389
1;1676046382328;10/02/2023 16:26:22;1676046381660;2;10/02/2023 18:26:21;74063;38;questionnaire-s5wi;;27115654;wmagntcj;8058088;;live;;;mobile;Samsung SM-J610FN;Android 10;Samsung Browser 19.0;412x846;412x726;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;25;;Romania;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;borderline personality disorder, OCD, depression, anxiety;Yes (please specify);White;;;;;;85294
1;1676136214537;11/02/2023 17:23:34;1676136214713;-6;11/02/2023 11:23:34;74063;38;questionnaire-s5wi;;27131519;k4idv8vb;8062854;;live;;;mobile;undefined undefined;Android 13;Firefox 109.0;695x834;695x698;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;;U.S.A.;Other (please specify);Male;;;;;;High School;;;;;;Full time employment;;;;;;;;COMPLEX PTSD;Yes (please specify);;;;Mixed or Multiple ethnic background;;;90428
1;1676470309091;15/02/2023 14:11:49;1676470308416;0;15/02/2023 14:11:48;74063;38;questionnaire-s5wi;;27231328;wti6u2pv;8092520;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x714;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;20256
1;1676658708626;17/02/2023 18:31:48;1676658699501;0;17/02/2023 18:31:39;74063;38;questionnaire-s5wi;;27303289;v93mlz57;8115507;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x722;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;26;United Kingdom;;;;;Non-binary;;;;;;Master's Degree;;;;;;;Student;;;;No;;;White;;;;;;15403
1;1676659941054;17/02/2023 18:52:21;1676659940968;0;17/02/2023 18:52:20;74063;38;questionnaire-s5wi;;27303991;kyumytlc;8115751;;complete;;;mobile;Apple iPhone;iOS 15.7.1;Mobile Safari 15.6.3;375x667;375x548;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;26;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;White;;;;;;27887
1;1676724548003;18/02/2023 12:49:08;1676724547974;0;18/02/2023 12:49:07;74063;38;questionnaire-s5wi;;27314029;f83nl7oe;8118918;;complete;;;mobile;Motorola moto e20;Android 11;Chrome 109.0.0.0;377x837;377x658;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;37;United Kingdom;;;;Female;;;;;;;;PhD or higher;;;;Part-time employment;;;;;;;depression and social anxiety ;Yes (please specify);White;;;;;;36958
1;1676732251090;18/02/2023 14:57:31;1676732250091;5.5;18/02/2023 20:27:30;74063;38;questionnaire-s5wi;;27316448;j2mifa1u;8119660;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x796;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;25;;India;Other (please specify);;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;21518
1;1676827940712;19/02/2023 17:32:20;1676827941443;0;19/02/2023 17:32:21;74063;38;questionnaire-s5wi;;27333532;jaakfk2k;8124490;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x714;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;20132
1;1676919441546;20/02/2023 18:57:21;1676919441762;0;20/02/2023 18:57:21;74063;38;questionnaire-s5wi;;27379556;ho6zxcoi;8136753;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x569;Social_Task_Done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;31;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;;Not employed;;;;;;Clinical Depression & Anxiety;Yes (please specify);White;;;;;;323079
1;1676921316739;20/02/2023 19:28:36;1676921316632;0;20/02/2023 19:28:36;74063;38;questionnaire-s5wi;;27380735;r05hnitx;8137214;;complete;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;428x926;428x745;Space Task Done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;26854
1;1676922063426;20/02/2023 19:41:03;1676922063369;0;20/02/2023 19:41:03;74063;38;questionnaire-s5wi;;27381203;ug140cev;8137362;;live;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;428x926;428x745;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;25;United Kingdom;;;;;Non-binary;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;19611
1;1676923492937;20/02/2023 20:04:52;1676923492792;0;20/02/2023 20:04:52;74063;38;questionnaire-s5wi;;27382477;4kh7rvyt;8137735;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;390x844;390x664;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;20;United Kingdom;;;Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;43082
1;1676923527660;20/02/2023 20:05:27;1676923527606;0;20/02/2023 20:05:27;74063;38;questionnaire-s5wi;;27382511;uf6ta76b;8137737;;live;;;mobile;Apple iPhone;iOS 15.0;Mobile Safari 15.0;375x812;375x635;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;21;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;34812
1;1676924395621;20/02/2023 20:19:55;1676924395472;0;20/02/2023 20:19:55;74063;38;questionnaire-s5wi;;27383102;bkdy95ta;8137944;;live;;;mobile;Apple iPhone;iOS 16.0.3;Safari 16.0;390x844;390x676;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;21;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;18153
1;1675239242988;01/02/2023 08:14:02;1675239241405;5.5;01/02/2023 13:44:01;74063;38;questionnaire-s5wi;;26837018;iq8fubt2;7972039;;live;;;mobile;Xiaomi Mi A3;Android 11;Android Browser 4.0;360x780;360x585;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;21;;India;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;23150
